Daily_Return,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Histogram,Momentum_10,Rolling_Volatility_20
0.0026145161184867476,-0.000671787897653713,0.0008179616371873321,-0.0007986745226257992,0.0003089461327937759,0.0010168420474608532,-0.0025036375531482503,4.964195173206305e-06
0.0014084162853609322,-0.0013645750037679259,0.005678207783763696,-0.00046688239938483917,-0.00015160459788469887,0.0007432338219309179,-0.0028018747165505366,-0.0008832534890672613
0.0017550870468925318,-0.0013275760373031842,0.01069651505827099,0.00023150018868066911,0.0008627067256131021,0.0009724262121527248,-0.0012816140051703526,0.001543843548023921
0.0029038087992307045,-0.00130607829582522,0.010105209883256604,-0.0004504889012052397,0.0015221621519029992,0.0002966291525656511,-0.0014170170832549993,0.0016621095889263198
-0.004544762770561441,0.00018706961764532358,0.0015896265694338317,0.00018267849568697291,3.60188202829405e-05,-0.001679421880417342,-0.000328716304038714,0.0012449511816685541
0.002728936285271324,8.080986834291057e-05,0.0009703147423922187,0.0003943596470712815,0.0011558026128270402,0.000953234124135611,-0.0006244015313408763,0.0001283523087504125
0.00124555248929555,-0.0007272561528751391,0.00023474265218720466,-0.000100686894337276,0.000174482179712155,0.0003086829376499505,-0.0021588246070164464,-0.0003867219592694531
0.001638435299506661,-0.0008043382257802396,-0.0007714177355822698,-0.0005839183479609294,-3.936598675931786e-05,-0.0002711755118902493,-0.0011002444277891641,0.00044296021076362286
0.000911716020151579,-0.0010912577982122096,-0.0011778564862751013,-0.0006292861351411493,8.639986668311834e-05,-0.0002876045082813128,-0.0010769124298456447,0.00012715696465993265
0.0018046844300007054,-0.0007632166616315923,-0.00024094811149921784,-0.0004929891647398933,0.0005712831671503195,-0.0005542165933916657,-0.0002999945461940134,0.0008535560603297137
0.0020517161313542724,-0.0006011104199335074,0.0006499066384093597,0.00014401159964061696,0.0007578088930211918,-0.000637770135623587,0.0008478943520886443,0.0007148959426523567
0.0007275182492657931,-0.0011314902270802725,0.00027929158344061915,0.0003762227798643028,0.0004321296430399041,-0.0028970489921630815,-0.00012683694619010442,0.00025302746721393346
0.00016915724156612522,-0.0007788594041898661,7.559031215852062e-05,0.00011179192581317244,0.0012218577825375118,0.002304924361592186,0.0002425019019082621,0.0008091509583534394
0.0002432103728335785,-0.002317171537284459,-0.0009399276907243154,0.0009570172736953446,0.00047461181690891687,2.551806583504138e-05,-3.875891717154606e-05,-8.299153163192143e-05
-0.0007314475549748542,-0.0007861526110437913,-0.0006477339167324099,-0.00032736954730348583,0.00014210147570950854,-6.159982180943804e-06,0.0001856684744833328,0.00036674896815879507
0.0006852177075181126,-0.0006251943684797443,-0.0003951738151595794,-0.0003186509881328438,-0.0002448744702087765,-0.00037218222990482644,0.00038213144939145197,0.0007624597959312163
0.0007900249556558386,-0.0013799135424559864,-0.0008629174250754771,-0.0005037408595399495,-0.00022483669760483855,-0.00043503956892880914,0.0002425249609945731,0.0004659836121897676
0.0003970963599291138,-0.0017307494108734687,-0.00025964935330136633,-0.00043672336399523237,-2.8215816177774837e-05,0.0006625919889211178,0.0009547532447752221,0.0005790357934728321
0.000931423307033887,-0.0012981598631594858,-0.0005490271678291735,-0.00014432955298756918,-0.0003129809516652999,0.0009590802546355312,0.0003694866297599967,0.0008173544500705736
-0.00348626981600934,-0.0009416055587342958,0.0011496745703628865,-0.0002618115367106808,0.00020241255413553863,0.0010138617564520408,0.0008028419676124195,0.0006926621146764229
-0.000286402669265561,-0.0006290073568872411,0.0013716486244550678,-0.00038451424417324344,6.515514220959861e-05,0.00029433907595228343,0.0005309031810478986,0.0004661106022612843
0.0009460799738396435,-0.0013058809235614519,0.001907320052786409,0.00015180454858009133,0.0007010274895629899,-0.0009002708585732065,0.0009553694525849481,0.0008367068978930382
0.001970145341233894,-0.0013883223562415217,0.0007976604741045027,0.0005859635606802781,0.0007751992721615929,5.269113024039596e-05,0.00016418830116844593,0.0007918117589020755
0.00032106465747599674,-0.0015483838025020604,-0.0016459555226096194,0.0007464174288704713,0.0005215228046886802,-0.0009186869962483844,-0.0003831265073989774,-0.00037679452524699137
-0.0004167093649357304,-0.0020840297199922844,-0.001462784714658913,0.0002894697292774599,5.3569302180138396e-05,-0.0004717595035767263,-0.00011586627361029172,-0.0004948383870555047
0.0006458948347123705,-0.0022522101897352745,-0.0007299112763418475,0.0005277383715781901,0.0005934362708805921,0.0005309146397719337,0.0007034856533927039,-0.00021818330001623532
-8.923328819836858e-05,-0.0019061979579318713,-0.001338670339913314,5.008279853240762e-06,0.0006887488670141287,0.0009190426193783054,0.00017323387096200224,-0.00031741689138077995
2.130870278194388e-05,-0.0015455639209078138,-0.000743737954669069,0.0003860254328934262,0.0007199374409879509,0.0009656058307154161,0.0007130046030346861,-0.00047521361043254424
0.00014863725624701538,-0.0018277497871077102,0.0011125500419503379,0.0006034787104232019,0.0010312581986617058,0.000788339984283143,2.3596899757672948e-05,0.0006094654632566339
0.0011433132350716047,-0.0008663522967551646,0.0023765777186642058,0.0002958362969394042,0.0011804599940718843,-0.00017932019454396913,0.0012522883159040994,0.000651382332262924
0.00165421000971902,-0.0008084728599502801,0.0014741704300300456,0.00042579541546067256,0.0007731833083545209,-0.0006171524938204469,-0.0004010733392487838,0.0005685564647631457
0.001745439627514968,-0.0011238411858226047,0.00034105401835041025,6.27489459258431e-05,0.0005155478685753521,-0.0004828469407468678,0.001050191426649504,0.0015712915357163758
0.001378952111005448,-0.001154303939424314,0.0009988745764776413,0.00019789547868912698,0.0007566529387219119,-0.0009402870873521758,0.0006776883015465077,0.00026642140884888853
0.0015090685590556597,-0.0008174226730522613,-0.0003717054435964136,-0.0001406023276596608,0.0002650490834412202,-0.00018492932713883614,-0.0001285358114835136,0.0002360410251210847
0.0011913889189207416,-0.0008253103813335657,-0.00026461854412221576,-0.00027022339142424636,0.0006841624345271552,-0.0008514442435201694,-0.001489805452866571,0.0001553228240493702
0.001039935799027626,-0.0007676079416097046,0.00026527684381054135,-0.0008683307974103199,0.00019566167608631662,-0.001070674448387247,0.00011364866176828226,0.001470202541689227
0.0018994408460367962,-0.000353838119473955,0.0006043882624579258,-0.000286728913413053,0.0005768337574998941,-0.0007471775325286267,0.00035780673964992384,0.0021585873687403837
0.0014155777356264232,-0.0007411329930369672,-0.00032673195866001685,-9.727291968307579e-05,-0.00012572247125065104,-0.0017073902925246692,-0.0014459943262034882,0.00031862582071823866
0.0006161211794024299,-0.00011147174289626819,-0.0003749214205923978,-0.000218791782556042,-0.0003194079456741179,-0.001520973141848611,6.783376901181278e-05,0.0019748504308688504
0.001276250270654699,-0.0004326745578360331,0.000862519372032184,7.982676788730457e-05,0.0007941064716668354,-0.0005313843614060955,0.0010400936463566663,0.0015652866112107052
0.0022588584292180204,-0.00036806356414521857,0.0008787601135407956,0.00033699793359943725,0.0003061909837114841,-0.0004757163160006718,0.0012163614876640567,0.001655827490429008
0.0025119517455496204,0.0001267453270250673,0.001559061170100558,0.0008314864893776502,0.0003688159691948865,-0.00010989352230665817,0.0007133503884076397,0.0013861950592275105
5.0807551911188284e-05,-0.0015516837241826994,0.007666657038366204,-0.0007984120024672231,-0.0005883484329077747,-0.0011814311574187735,-0.0033957294897353314,0.0002283772458136683
0.0011188022684386534,-0.0030103762451549596,0.00927204410372796,-0.0007308651624001204,-0.0022076649937006923,-0.0018613278198727245,-0.0016829884751304151,-0.0014995518247972754
0.000770046048144026,-0.0031792790588051384,0.007002518075401494,-0.00014165525656222497,-0.003306977492788448,0.00046707206249525454,-0.001609579077657698,-0.002045499305859176
0.0016758212235607251,-0.002949879762127513,0.008799070271809909,0.0002463366993258898,-0.0031401015048674427,0.00014674867222430192,0.0010772607436175558,-0.0011243631339547336
-0.0004847414774938791,-0.002346165619062403,0.00626746768724446,-0.0005963054356418613,-0.0030532300315420017,-0.000861943703430386,-0.00138927499815945,-0.001351815345268634
5.174998231941745e-05,-0.0016320156856284018,0.003105378876449529,0.0004980473945455586,-0.002959310790381817,-0.0011324624125880298,-0.0008775508327732274,-1.8855423500321154e-05
0.00018146812901918672,-0.001999181686989908,-2.020192448053994e-05,-0.0009140760929796568,-0.0027896435493129407,-0.0011371894297801392,-0.0017054579430876263,-0.00043028067936104925
-0.0003071056743879136,-0.0017680142444581424,0.008405309693552016,0.00021720001616937229,-0.003550887591442883,-0.001052774969321249,-0.0019744946129969586,-0.0006207078296139677
0.0013480982442367925,-0.001279240991668552,-0.0007002903805521671,-0.0004959683954205815,-0.0032761295548464843,-0.0006727985857255039,-0.0011823598103689512,0.0004187808314778211
0.001687371063724633,-0.001387053963188421,-0.0013960408888937343,-0.0008820506923843929,-0.0027505889651347677,0.00045427102537909934,-0.0012178182713242073,1.3574383620989226e-05
0.0015126005525906503,-0.0012176249520169029,-0.0003356871047595917,-0.001126433691150621,-0.0028919562988883713,0.0013947510841010365,-0.0009234427276299227,0.0014553955438011935
0.0015434057801932952,-0.00017817065002537956,0.0006564202860670347,-0.0005752043529552157,-0.0030913870006539007,0.0022182805815689974,-0.0012910336395425145,0.0016467593846044655
0.0008798922979728239,-9.88344768322941e-05,0.0007454990408503366,0.0006526985864314992,0.0006417331920988115,0.0023219366761396934,0.000452812602209178,0.00040680021567947647
-0.0035915565858318857,-0.00169113347018405,-0.0019036481037564429,-0.0007204985577226056,-0.0028652370555681404,-0.00034970526289038157,0.0007109802033796091,0.0008006638245282406
0.0019065790091894472,-0.00012018072819387176,-0.001075655468925199,0.0007971713884496701,0.00015853160370005222,0.001875919670655958,0.000518909845956279,0.0005484268426690579
0.00021120501656185874,-0.0014234883619426973,-0.0013674151920410797,0.0006916474303433648,2.2248537887199978e-05,0.0014483462955120585,0.0006744010495149189,-0.0001342436813802375
0.0002563286592538642,-0.0011292063465350934,-0.0007091571034259018,0.00019756242726050928,-0.0010506064263066392,0.0008281554581969464,0.000169866693615994,-0.0008277996558312774
0.0012454569927312373,5.6166165880868405e-05,0.00023710635257910724,-7.35596964730498e-05,0.0006911638984910767,0.0029851107025811686,-0.0002749022369748883,0.0005581715518015103
-0.0008707462600370086,-0.0017956341125148958,6.438155080243448e-05,0.00038761993335288886,-0.001893370878772519,0.001050186582747344,0.00012570038955631388,-0.0003502009155749512
3.761403611038829e-05,-0.002037816744852511,-0.0002236143574258388,7.874153832019801e-05,-0.00195879543856346,0.001430556656528152,0.0004646607036586798,-0.00035013414335875796
0.0005014444998876155,-0.0014181499786291621,-2.942258724986556e-05,0.000411063819605883,-0.001874546898319528,0.0004982880795569407,-0.00028299143266830056,-4.1200090120382353e-05
0.000843918151188979,-0.0008738481526929105,-0.0002805873191912673,0.0003950708416430097,-0.00045857739151302176,0.001205011716943904,-0.001390846068020596,0.0002970316240797698
